"Sub1","Sub2","Sub3","Sub4","Sub5","Sub6","Sub7","Sub8","Sub9","Sub10","Sub11","Sub12","Sub13","Sub14","Sub15","Sub16","Sub17","Sub18","Sub19","Sub20","Sub21","Sub22","Sub23","Sub24","Sub25","Sub26","Sub27","Sub28","Sub29","Sub30"
0.928556352921048,0.704602901169087,0.788430522807103,0.577279905502318,0.794518482933915,0.744406043823019,0.775860394488171,0.753177761287739,0.795990616114911,0.765930122189673,0.767720529154797,0.806175780442805,0.777461884388219,0.694443727416468,0.815310021960404,0.741010066070781,0.727825721320731,0.6065620809032,0.772552165316105,0.807689773745455,0.75341432794342,0.792827191535594,0.784672377040566,0.770447686868649,0.63108399967842,0.674277975131146,0.793561990846775,0.767587271362804,0.783505888322352,0.77936228083306
0.812030566741204,0.780095638441335,0.802891726284999,0.678695876744358,0.849049023949506,0.81428971922724,0.82299730197378,0.811747595525907,0.815454672466655,0.798168896602826,0.797536330559371,0.829375197243485,0.830876597844064,0.800222982905183,0.841503831367239,0.7827209678392,0.760036380142297,0.681098618256646,0.827389146465637,0.820577255459728,0.796512763316725,0.832294412000606,0.807392058091145,0.803152497881025,0.663494950070573,0.669656398390946,0.809543599309931,0.757738248925902,0.784092060487614,0.821116894173406
0.825717269875645,0.732740116305624,0.936145525708252,0.668293341294115,0.815175246012831,0.800366784330164,0.840713550080242,0.790744841626028,0.854823039413407,0.794932940803408,0.7667845889901,0.838552239771332,0.843091555797076,0.805610500813624,0.832242846665318,0.779290161236338,0.737806943845683,0.653923342377062,0.829183820087082,0.808117247225476,0.779105804539803,0.837403531275612,0.813254162539392,0.819502290317137,0.654014374170944,0.645284013774631,0.832303911976695,0.759614303317721,0.782751480733356,0.812666876958337
0.740757681547467,0.730178280444828,0.725574515598774,0.855776964881689,0.830482524537851,0.838392136877925,0.853461218994481,0.782402121183471,0.830129945788808,0.759945977600903,0.791421116409049,0.802639921014377,0.787739577565408,0.79839469416093,0.803130821278247,0.787656543690745,0.770728986962247,0.710855459231357,0.789291985397467,0.810085888031882,0.772864664374457,0.772015825806496,0.809744716010414,0.786256393789188,0.695869011889238,0.664039672221083,0.718058185657478,0.768376873827353,0.781769175479593,0.796531041971499
0.799048349520464,0.715547650303482,0.79967830324021,0.647201233405964,0.918473822408886,0.786231808194091,0.832798087682782,0.797304583556935,0.8236048144663,0.780764496606299,0.833888244778394,0.841721317019633,0.799367884533115,0.768392994046207,0.836741524474814,0.773218685678672,0.73885341193089,0.707332841068677,0.815517206208385,0.806809276810436,0.80948488869706,0.837145364763645,0.804739051479777,0.777400467778355,0.60399586352183,0.635406208045038,0.773242397217682,0.783836446588928,0.790153837393189,0.820509878009391
0.67989129742832,0.725416829679993,0.668444881541135,0.674627807693633,0.778286874677514,0.887303939239562,0.803679482270476,0.745878858553547,0.769985095740652,0.686797926688324,0.711298357978966,0.744211548375758,0.723960682550256,0.801996970831562,0.743301957370869,0.732624811474353,0.699572899501719,0.733530504027467,0.733602241704768,0.748903575228166,0.710275147426342,0.730321439785029,0.784500688032754,0.730316140526021,0.64404037193735,0.579111278917613,0.718787436379972,0.653658392049461,0.71210475220126,0.780229363952798
0.77799628845396,0.800697023304229,0.795644231868218,0.783105788580004,0.880347679689945,0.870596052591554,0.95714853482632,0.831590360922557,0.876997232610013,0.781305065954745,0.828449054951454,0.848658070857409,0.817131668625576,0.855430781123511,0.84456760406531,0.838023057118499,0.80601705127844,0.748147389670094,0.831511906841405,0.838302265402575,0.804205220885295,0.820404373503052,0.852068184327522,0.833444130670754,0.769929520983946,0.725655368933357,0.78888066795,0.796636965978265,0.822255604952179,0.855139837082422
0.750550230326991,0.754293061162805,0.772034183246214,0.670535858058745,0.826987262803058,0.822661824458397,0.838542541895168,0.937639953889669,0.818159851690448,0.759132887412328,0.794818910642273,0.83360934190787,0.810442557611287,0.808512703026175,0.859879684361377,0.793097713115574,0.784357594566992,0.733482985171802,0.793514125875242,0.838672483284721,0.821297250528836,0.8097242643446,0.791029806199409,0.805154073812071,0.666690589227118,0.623033295792891,0.809893257244126,0.746829617037536,0.797042221382918,0.828187985212785
0.766294438378029,0.715445409977258,0.74558783532368,0.612833569013327,0.774877019050323,0.736708125528849,0.793095085047142,0.759517848447416,0.848933689173039,0.723580809917364,0.778170016459673,0.752790799458351,0.751859655815785,0.747586547155209,0.795181688953819,0.710712004317551,0.664253070908285,0.710478946205251,0.802204316771821,0.761991147788837,0.755893577012258,0.773091610002495,0.773340189126667,0.74097559576889,0.596724307581445,0.632348497559455,0.780174302635389,0.778050558560146,0.806947585052052,0.815374224463168
0.823428887174592,0.73973293519233,0.810947459993253,0.696131582795623,0.823607687736296,0.798030686976226,0.827351284578363,0.772815941688543,0.801983324516262,0.929885514577444,0.803255393062707,0.82247514543125,0.810815300238893,0.73355551387631,0.816526529872504,0.758330465336341,0.767160602630136,0.597051907244239,0.788388404663181,0.773499437548499,0.800382582442875,0.804246576323627,0.785690078117906,0.777040175016546,0.68982735100677,0.697734875203252,0.756930732391272,0.74529403470767,0.74728846832986,0.780171901993877
0.803368233591392,0.724126033346415,0.792083333840466,0.680530290226454,0.837533149947715,0.789258498373411,0.817027542607641,0.786300468288439,0.801922152220097,0.789131960867269,0.915390270143322,0.839421707960274,0.793692362517532,0.765449183276153,0.83818610540455,0.779204887982719,0.764742029833331,0.680718957351617,0.812842246176309,0.807453053058448,0.81172666556827,0.823985380855994,0.787145636032353,0.770704251607039,0.656545987843029,0.683075500322478,0.761277134716955,0.786870512493707,0.805599237566637,0.793930163715211
0.817612470430981,0.746637319518507,0.79206550332461,0.676281614202193,0.84859056928744,0.804847409131591,0.825177689157943,0.759447744655112,0.806790132936066,0.790426740942814,0.789787454283709,0.92928616092248,0.801766354018289,0.747049831888555,0.806491670043858,0.778884318098751,0.760060502393529,0.637724608109318,0.767117598610298,0.810966242159551,0.753145736387619,0.818376900282883,0.82071939453175,0.797204400812696,0.666781572050522,0.718008566095269,0.764510143144734,0.769179593260107,0.7636935882077,0.810101444468857
0.775679303453559,0.700315139954646,0.82225078130388,0.66380171558039,0.823908530335564,0.801028647409894,0.794328174611236,0.756348479613851,0.780074845197211,0.808902723680023,0.753460440215698,0.822312748468225,0.904767879598636,0.76134388217684,0.793711354394841,0.74732515056493,0.774993063233541,0.579494170951911,0.754015700901243,0.755405787342991,0.76539621623506,0.802296951961396,0.765060301008889,0.751846892715414,0.654093454098294,0.661576389579379,0.748869380468033,0.682721063668282,0.699408428731254,0.773311290547118
0.809487683533375,0.743176795119781,0.802431716432026,0.698836673705402,0.849480683796001,0.823298355373297,0.850950222881906,0.801434915368621,0.837039706905243,0.791318428064616,0.813684068105447,0.83618130264455,0.818635085499971,0.834246237339514,0.840286204406732,0.795368882348138,0.760755459989597,0.656460730650073,0.797146707049977,0.793324767483766,0.828952493066998,0.822586222417788,0.81871942312202,0.776319411527788,0.668575963955076,0.696762204524144,0.797108693018308,0.774790647931666,0.786722108177797,0.824284802589761
0.800684090931185,0.717160018888798,0.79123793143293,0.597576890730041,0.796226100506674,0.743550360633022,0.805023588038513,0.78504423603988,0.809938830628157,0.788008512644187,0.801678609117856,0.797620528808981,0.787839228436899,0.715937618020357,0.920915564125027,0.713814985979416,0.691640904208191,0.620764855420124,0.780434204693647,0.76138903036192,0.806891642377092,0.809985925322723,0.753676163245917,0.741565307632381,0.567324226417064,0.602231510379293,0.778919187942429,0.762121798378858,0.764866882254582,0.759487245001708
0.713131623348237,0.823804747203216,0.692789299839807,0.751095498006378,0.787502806319408,0.824688297680149,0.808010508801866,0.790670611793226,0.781036682874591,0.666652718062754,0.756100181627231,0.765497728326371,0.747370524045995,0.834815567501977,0.735559221094958,0.84647545812619,0.769148998032633,0.722883269238375,0.769776564874845,0.812166331391169,0.757511285826492,0.698514757935036,0.825130066809595,0.769054374851384,0.796994759840256,0.782346387259674,0.724396767431034,0.735683196323158,0.795362241807152,0.780355041503331
0.781331894994498,0.641412537816744,0.727483796092479,0.669835714826167,0.779866595667407,0.726891056222851,0.729855857907623,0.73757637191219,0.753863028791774,0.76067129554203,0.733254416051016,0.745176152342868,0.747549247903917,0.707952225362702,0.760087308871862,0.733911442095635,0.833037284890011,0.545773549294772,0.728006930366547,0.721568643450771,0.751826277634049,0.750883413601628,0.71141983875954,0.707622774829633,0.618135969504335,0.657365302502533,0.743379451134297,0.727133800764544,0.733105461576488,0.763345720508837
0.783090263706504,0.731898951595528,0.804569479008513,0.669161271633015,0.858888133877509,0.821651998832463,0.852699867717194,0.854576971304554,0.826944243007222,0.75794264216172,0.790123427051596,0.838499740679334,0.81783735773967,0.815772404260363,0.840333092296512,0.796741480596833,0.762767385435711,0.799600954721305,0.818847211311876,0.848499836397454,0.793094844395585,0.830349805120605,0.819948693487252,0.825245293573031,0.643237547034571,0.603301046083941,0.811041168881831,0.755018982908964,0.792500030106155,0.838134667159171
0.745246009465223,0.780977643694271,0.74460540601446,0.693156979111089,0.844247860000855,0.818440200273977,0.846135308148223,0.826044989849809,0.81366139923696,0.730492024675801,0.840530466074613,0.815787984137061,0.790031246811308,0.816963724990194,0.816554590659063,0.811601130774516,0.750779935026882,0.76320991081657,0.909391865252521,0.819801003816659,0.828597346229058,0.759544356763492,0.81247201130113,0.797332065690444,0.687866390505987,0.663445999343703,0.765617561880372,0.78542807419707,0.826132583093735,0.815731683232693
0.787253805629486,0.75659327411002,0.766491869847342,0.650353902736101,0.800232183593123,0.781128832204216,0.77731200204497,0.809148918735726,0.782482610841184,0.757280220228558,0.794397270907531,0.809299126143444,0.783392790775336,0.737131647915891,0.811208753145885,0.735066010765931,0.723462064446217,0.684674984934842,0.782845822273829,0.924180425109367,0.746515040141252,0.777002086938728,0.785328573605469,0.785199447706404,0.684004775391824,0.709951900959407,0.73940708852948,0.774629184027404,0.809885026359705,0.79180079210313
0.739242340660547,0.776763424445269,0.743541883109751,0.676851964983734,0.775033925233404,0.799914729383678,0.819660323208135,0.823402280649609,0.812548036022179,0.758027444908753,0.789666392040919,0.765870891677106,0.789042943610317,0.764843502243556,0.826464119612596,0.753331361267749,0.703979879767247,0.691338872046931,0.781157783772888,0.799102354623903,0.906376682537443,0.769361697621493,0.779795923900088,0.755755408922274,0.676831483142249,0.645227007849681,0.75494813602904,0.73182405958231,0.750073906551199,0.757418176469886
0.812029943246444,0.726829264175269,0.794858262013201,0.679046078944482,0.825348508167154,0.79850975099807,0.840617999570744,0.771962762058125,0.826544731466791,0.761137842231149,0.815661997855195,0.819173109915425,0.782708644001081,0.758360125381094,0.833688505230541,0.731707117689111,0.732951081748091,0.655825039107234,0.806456299358688,0.78570077218827,0.801379873798178,0.907322840542934,0.803155583733926,0.793181537389497,0.671242043381386,0.676720468370375,0.761047525484131,0.767953895757925,0.781087529523303,0.805631040377253
0.807599898362098,0.81093819209594,0.805433929393756,0.738865538824619,0.876557310258551,0.878484077096575,0.87212203778416,0.822860669814951,0.847074871685571,0.77715103458375,0.81220643056415,0.880123201564003,0.822320339501074,0.846729158834289,0.844637803052911,0.843445732577078,0.811440624448364,0.730646852169484,0.793090317239316,0.852035153653336,0.803323809369128,0.824067358760889,0.934501577340787,0.839382658164062,0.743732494940983,0.758021963112986,0.781006173932552,0.773689986391505,0.801755737155979,0.839681281454442
0.814803645561137,0.749819105105926,0.835403456580584,0.651439867609348,0.827838459080602,0.815427007766093,0.84129101550626,0.825240113640982,0.834609824279311,0.773243146644494,0.773665094395785,0.823991767864893,0.824249148546013,0.80408197123882,0.813675461338069,0.766737951058364,0.742965376521113,0.672505094028336,0.846427403464982,0.82147409820679,0.757274895664995,0.852128430142126,0.829865572257191,0.90599262491377,0.664791162923128,0.654951583484477,0.840091775369357,0.735703578097315,0.793804847422366,0.818852740180635
0.712028577824119,0.751630794667511,0.634973315249925,0.630833601002349,0.736654393858676,0.735314733760271,0.76823807056352,0.732347669699313,0.749958421493017,0.639715743639926,0.729027708776494,0.714849764569774,0.669183629996688,0.719418350802863,0.734050509087616,0.696892909761934,0.64561478371065,0.739977326992121,0.716294892062376,0.785819275249493,0.71214321532159,0.665968632088477,0.802356761468898,0.717853416946777,0.782176510444889,0.689268913477321,0.670056297253658,0.710066246448511,0.740182182080928,0.75627373505857
0.75522065535444,0.773597220908243,0.770660341125413,0.645034174401849,0.824037595067008,0.790680151860244,0.813934610615895,0.793865843836519,0.80816767435786,0.701960130699687,0.809163341076242,0.829110080645113,0.787471880531062,0.833189430400036,0.81998709162441,0.817103192772636,0.736353803372632,0.760766484336608,0.806590205698777,0.869764735690159,0.802241441665415,0.74764619158825,0.820332629314929,0.778310356508484,0.691633695558738,0.712750943596725,0.770111239492581,0.811216472471738,0.833659157139957,0.787671432337096
0.783639214834743,0.723067440542586,0.765997528821557,0.630396236909574,0.788336461077933,0.812514626021866,0.829844793198761,0.791592967313067,0.826351135179703,0.729345308191384,0.755867457032059,0.792049786153795,0.798468781705865,0.821048775377758,0.806775215409838,0.772076869632014,0.70338292315574,0.694108209053819,0.811647267819279,0.776060474487849,0.783886512142565,0.783220030346212,0.785378260371407,0.772370371618627,0.609159344600302,0.584309825525017,0.901390285515065,0.725428851973941,0.766593950651745,0.78255831475067
0.823821046829852,0.70410263539605,0.774581505382183,0.656183662332565,0.8357935732128,0.785239600818315,0.814792519151972,0.763766238548015,0.804258042862604,0.753650727000182,0.751073345487976,0.807276368223257,0.792215335539793,0.767475688183302,0.80540290749174,0.759597956567334,0.736415487115081,0.675426928896625,0.789710901603634,0.804524638054702,0.7309118956176,0.792616231282602,0.80468974172716,0.770603794143326,0.653788887438967,0.656344460900532,0.795560227179008,0.784910238967001,0.76679533011835,0.820435312455673
0.790099917269428,0.719394638867449,0.824314223769341,0.670583594676588,0.810813504827883,0.79548429046595,0.797831690966065,0.774550349122808,0.801180476110477,0.792325183757457,0.795181872494638,0.814994749089878,0.795404217558162,0.755588240068978,0.803052062294375,0.740974339461443,0.75292305803331,0.634165634397644,0.823971742323428,0.810771584583476,0.748848932975335,0.82148570387566,0.761747737567604,0.807496562678972,0.628598918831429,0.652509845430747,0.757238492763097,0.757942008624778,0.853414286043058,0.783512816664312
0.682922774965669,0.753137574800343,0.65668604383482,0.693127223868116,0.778598786850627,0.796082779019268,0.811650087140552,0.74182817593036,0.789585617129034,0.627060765685088,0.743241857718901,0.739664254681162,0.714838903464227,0.82167017373502,0.741142496703448,0.773396225657801,0.694970117805374,0.780135959571719,0.767352369423601,0.779423772026851,0.735838201111129,0.689695036188934,0.797783794757828,0.715951825791642,0.66399802552022,0.640483969301709,0.719946987056598,0.743204954538173,0.782082869895394,0.838479435955532
