"Sub1","Sub2","Sub3","Sub4","Sub5","Sub6","Sub7","Sub8","Sub9","Sub10","Sub11","Sub12","Sub13","Sub14","Sub15","Sub16","Sub17","Sub18","Sub19","Sub20","Sub21","Sub22","Sub23","Sub24","Sub25","Sub26","Sub27","Sub28","Sub29","Sub30"
0.925296866699166,0.671239138631377,0.790043596008523,0.681758822874693,0.790294615490446,0.749789407115654,0.70497868054383,0.705827498471995,0.806157627233813,0.809417186622834,0.805520490589796,0.835198091578528,0.772646328650729,0.787071213543133,0.788350710805339,0.70207640743333,0.750660447606493,0.820061848343373,0.783102892776394,0.856016848072315,0.759880533939874,0.806677506970508,0.809663639387212,0.763308316948007,0.583562519950439,0.708870067900034,0.804868947813131,0.833152887427833,0.811997353900687,0.766728664709768
0.794169389026197,0.796693130081414,0.799210353308645,0.760130647894453,0.784359821265365,0.800104503980373,0.787318978166479,0.785959099924619,0.813070785059561,0.810515886925673,0.82277528526727,0.790863989220963,0.833665334287607,0.794544943914649,0.837369483763402,0.745429946048841,0.779823531523446,0.839325402110232,0.782182882100138,0.818757701809208,0.811605303705379,0.817769716180917,0.833118704218675,0.784221587323005,0.642492211286606,0.729486345114811,0.831026778408446,0.823534595815869,0.813695410266165,0.79440391218255
0.813383406660292,0.70889143537204,0.90790906997886,0.741265315264233,0.773893926045972,0.788320653320025,0.812925318490078,0.760698217188534,0.84520367376597,0.819209859975068,0.817084195341277,0.766493751186056,0.843240799957526,0.779899181646704,0.829829420489819,0.741776207605425,0.760456069645836,0.848573281880075,0.727054444485405,0.810763469697123,0.793454991401643,0.824391338322766,0.828533515751877,0.772779200010173,0.644836312208795,0.72902640738992,0.838265262097077,0.812120967775685,0.809720045569017,0.791433004584103
0.714606660735498,0.752768983939215,0.717582885472276,0.946128865835562,0.753649771280455,0.848209298016591,0.823333277381499,0.780228452682348,0.803452716702855,0.800110797351039,0.809139156591236,0.773816653005664,0.778467698649291,0.779941120469644,0.817088455458658,0.79127299565199,0.773052190380304,0.829731691161963,0.742695761308967,0.744464960366418,0.774720759152768,0.776422491125194,0.805417704170272,0.765981696301453,0.675938473556997,0.728352126170797,0.769148542147956,0.739557759246504,0.741615444760644,0.750246243016857
0.814089959684305,0.688261147222471,0.813702373676406,0.759686177543683,0.8788508999323,0.778861403873693,0.784295753873942,0.754083895397589,0.804020365042403,0.808219580650983,0.836737928877137,0.822338196274653,0.787100380318677,0.802807555566747,0.842807804934955,0.730731268300248,0.778038178777557,0.850567545754687,0.769418306288444,0.84642174628803,0.821586918941066,0.855824695427519,0.824930215844254,0.765325750502609,0.618684633494087,0.679050469777741,0.793511359537421,0.835973452418371,0.827594089250228,0.778090362613713
0.617186047021249,0.75468448935157,0.645334167042215,0.760741641437067,0.725246344492499,0.885897477407676,0.819283137153503,0.798982696956292,0.741412038030806,0.718751829696732,0.748959129848558,0.633663085824353,0.750362295254515,0.715218726500629,0.784053667747587,0.811607197616304,0.69169641076623,0.760266278325179,0.637931988135978,0.674930905305933,0.743003927855492,0.742236623337269,0.780044793270758,0.730882913971391,0.60525989370166,0.728450934702577,0.751877441854739,0.671335148917703,0.673793991967867,0.707812546348973
0.755282511112165,0.809614026106938,0.779093592922216,0.853711918181818,0.819634283322121,0.878294316960509,0.932198556957118,0.848427887327123,0.842069328064969,0.833466827543143,0.861265395765169,0.804322195954488,0.819725995547763,0.840232431808104,0.864431222605597,0.834629286141192,0.813155655218268,0.867873294380629,0.784690570474281,0.78955369454933,0.815604331426068,0.835924258971672,0.85048868239433,0.797694411649342,0.739586471456342,0.803761403007315,0.830506112280552,0.783282967570088,0.798042086101717,0.797581118192697
0.752936120912412,0.743512526239018,0.761298594986807,0.796935796940096,0.809890065452068,0.817325183498116,0.807711746344616,0.875223509771655,0.799127691884697,0.789873392092669,0.820545598655217,0.755790691855131,0.809152868852488,0.803120808060857,0.847091063786154,0.762261215064076,0.801600191224795,0.845341610348137,0.730733333087914,0.809500139964151,0.846075382880558,0.812794513799032,0.843852861242659,0.794791885327494,0.611173854177932,0.725838352991293,0.824960692492209,0.771376905165342,0.787302752572314,0.790728998875604
0.766936401995327,0.663258141366355,0.740788776932591,0.720872884012698,0.767872365332387,0.756329493716904,0.781631111175006,0.749497151697088,0.891321009974331,0.743446621403515,0.785562504191212,0.765617056149328,0.745107013416962,0.758288036296532,0.801446254714233,0.727208929306126,0.73974900019768,0.82542148655976,0.782615667412205,0.790697262561293,0.776397984312029,0.804146717212193,0.764022168760301,0.756102240683463,0.610435898214952,0.717157439271931,0.786713388309966,0.774630754288237,0.792432576922847,0.831321097391457
0.815348271240735,0.724611755759052,0.812989987045982,0.74577047625392,0.793322438807052,0.806170616865494,0.759539883464682,0.732596946956195,0.808061771146498,0.946121572727698,0.82836001624754,0.83044322856809,0.807270711418188,0.786942431310137,0.814592048060923,0.709954608079227,0.756924736541152,0.845816150289655,0.784699756499329,0.795852749562533,0.799386165011978,0.808031035587262,0.800930984038041,0.726495163384344,0.650599039710384,0.703556932285328,0.795397361913769,0.813472523534198,0.806379731569263,0.755173531572877
