"Sub1","Sub2","Sub3","Sub4","Sub5","Sub6","Sub7","Sub8","Sub9","Sub10","Sub11","Sub12","Sub13","Sub14","Sub15","Sub16","Sub17","Sub18","Sub19","Sub20","Sub21","Sub22","Sub23","Sub24","Sub25","Sub26","Sub27","Sub28","Sub29","Sub30"
0.913907617513519,0.757181206386254,0.684636995533644,0.747845885700663,0.758869768908923,0.743833660924075,0.662597569021024,0.744280054332616,0.589804463583873,0.773622443412524,0.795579870968993,0.816542739347053,0.619860410663611,0.701244106216641,0.78741316348003,0.727803276802754,0.706290515939866,0.68210414959885,0.809638581844561,0.754972720307823,0.766911043255388,0.770368042227744,0.612884324950199,0.736146336279686,0.759042319885446,0.78878167673146,0.790593148794816,0.793016569787934,0.777773415003763,0.734476391842223
0.825381107874775,0.860738288785305,0.716384758167152,0.810171870744999,0.862642491603221,0.827800672513882,0.738476343293854,0.845079565873155,0.665481861480596,0.722124316341558,0.856253745714099,0.872203017309357,0.731851795727275,0.843776043332879,0.820513651719702,0.846795836264536,0.771920495583631,0.790076528116368,0.867756393753279,0.745654860082748,0.836801733778437,0.814525301810974,0.73862496634008,0.817467846130566,0.809825326528203,0.773479713303975,0.806793330731172,0.856795293229175,0.85853127426445,0.839633705840174
0.743884967795367,0.658670173009189,0.827230634210993,0.673036089408066,0.723680087923742,0.736237715383762,0.571954899599362,0.692396310679928,0.648383440597627,0.745283495178613,0.68115438998906,0.724313912497695,0.680149425096347,0.744050641700372,0.732829270980775,0.689295520082082,0.711908997967346,0.660871878381833,0.732283501504056,0.663056639013118,0.772744480248128,0.737138756867212,0.667808640808603,0.686293428233134,0.66092917127077,0.664796473707482,0.799503728862618,0.739703954908327,0.721842431333829,0.703631418477566
0.639975143387694,0.469314083057484,0.544799865459297,0.685031277620367,0.592845305146032,0.687927711817633,0.470412853259845,0.612317757148607,0.392403152542742,0.44190751600043,0.579931742224074,0.619185052409454,0.53055197755573,0.702449036754245,0.624500150276118,0.5523290436046,0.485903022901566,0.676395150549713,0.653833327846136,0.467190230343704,0.630646085842033,0.533170821122726,0.521269339448188,0.5763921774638,0.624587321453658,0.70190374406239,0.619304846584447,0.590525864206067,0.543561564854075,0.557475078482116
0.85870412149292,0.776885573224068,0.708307605939399,0.840401010634627,0.864195135047447,0.82870503074833,0.668900570783161,0.764344692996259,0.590784307159429,0.738961676446588,0.793520569939705,0.870024592231474,0.710013823997353,0.780437733624174,0.819082254852483,0.759452167885707,0.752779442711533,0.761508637551196,0.840567073259391,0.773246891489599,0.816998157948216,0.812443611776924,0.642926576388818,0.777294379088347,0.795317922497396,0.804558318012022,0.814901920146235,0.828720526976186,0.785855981574386,0.776318649560421
0.717268036006923,0.642222158444519,0.708308870505505,0.737321194305869,0.810862830180881,0.912936881380536,0.751124725007583,0.76084652905066,0.656171804306285,0.590388471232908,0.752617439331053,0.755146385412321,0.728721722548027,0.837641108331049,0.769013510658112,0.787604116196699,0.764676803818468,0.861585790567851,0.795379624730156,0.621451507231922,0.763543720666065,0.718135053097058,0.778905711990018,0.81386127394375,0.739526136377133,0.735494999096911,0.710611851037341,0.799558270336925,0.77117524535752,0.791011297945559
0.770005296996603,0.774579595550555,0.672092720432055,0.77124238636274,0.873248680164859,0.842708730443558,0.848112518510748,0.821151443338419,0.711214734680937,0.699986089542732,0.843115461263739,0.845304316980777,0.721409987442817,0.847479220841531,0.809361074534937,0.851436834641185,0.825355153464928,0.816135446887269,0.850167797405832,0.705012193891222,0.839878273686614,0.762057590941308,0.779569172948397,0.826451405618192,0.798084459308584,0.74692533238385,0.781197404154826,0.846506988252095,0.843118945746665,0.85851622283557
0.834078534471763,0.800663524969276,0.698002045958346,0.844387593839,0.87844951688826,0.856360215553302,0.760705488646793,0.880125602999672,0.66222300957981,0.74016080705831,0.855946580197825,0.871121919576346,0.764522794824352,0.836872771087266,0.852256706610493,0.837767350274046,0.795039797975287,0.795937101723787,0.869060553974353,0.7820042756967,0.85170655215902,0.807824184849801,0.736319515501083,0.828670307861295,0.849486445874682,0.79672661134249,0.813259005305789,0.872985767173892,0.839789205516623,0.842036555519337
0.587197894163708,0.487299992981002,0.592379952918844,0.570752447096547,0.571894012431564,0.672827126920173,0.543907166406076,0.474897753785267,0.429784114990739,0.504175754627776,0.505778866226545,0.567453310754478,0.565627801377937,0.541398752702819,0.576805160022294,0.517959472721299,0.610291667161745,0.585676526793299,0.622750980737893,0.473408636305249,0.584823757521094,0.534622635739458,0.477262241228398,0.591394481156579,0.624284445767128,0.629926737102969,0.500586514483259,0.543627217853622,0.526691151613979,0.528344358879564
0.839373301211485,0.785469920537721,0.705662206007617,0.752656998165428,0.766566182011415,0.763088750865752,0.656108517921337,0.728841277259494,0.65562042456584,0.887347220657591,0.782522002078506,0.84079891568754,0.645524489529637,0.736136633621131,0.778203551914331,0.718562915273985,0.720000741249017,0.698720106533165,0.783359709715742,0.765054095514634,0.797084302132132,0.789432341648872,0.62171345268974,0.729116001623841,0.750366413750308,0.744798254555513,0.794275775617593,0.800302800773623,0.781325904219382,0.744057531449166
